DATE,Rainfall Rate,Rainfall level,Water level,Class,elevation,Slope,Distance from River
15/06/2024 15:00,0,LIGHT,4503.075,HIGH,9.5,1.03755331,115.53
15/06/2024 16:00,0,LIGHT,4502.958333,HIGH,9.4,1.46716166,109.14
15/06/2024 17:00,0,LIGHT,4514.625,HIGH,9.2,0.92803621,92.36
15/06/2024 18:00,0,LIGHT,4515.220833,HIGH,9.6,2.64366388,61.11
15/06/2024 19:00,0,LIGHT,4507.691667,HIGH,8.7,0.73370111,14.492
15/06/2024 20:00,0,LIGHT,4518.466667,HIGH,8.5,2.9324019,0
15/06/2024 21:00,0,LIGHT,4514.770833,HIGH,9.3,1.85558569,51.08
15/06/2024 22:00,0,LIGHT,4498.954167,HIGH,8.7,3.27780986,89.11
15/06/2024 23:00,0,LIGHT,4491.4875,HIGH,6.9,5.32632017,153.6
16/06/2024 00:00,0,LIGHT,4483.829167,HIGH,7.6,5.64620972,282
16/06/2024 01:00,0,LIGHT,4477.529167,HIGH,7.8,4.45417881,299.4
16/06/2024 02:00,0,LIGHT,4476.233333,HIGH,6.8,1.03755331,426.2
16/06/2024 03:00,0,LIGHT,4472.5875,HIGH,7,2.10017395,434.2
16/06/2024 04:00,0,LIGHT,4467.558333,HIGH,7.1,2.31902623,443.2
16/06/2024 05:00,0,LIGHT,4461.7375,HIGH,6.8,0.6562494,420.4
16/06/2024 06:00,0,LIGHT,4458.170833,HIGH,6.6,2.36490035,397.14
16/06/2024 07:00,0,LIGHT,4464.133333,HIGH,4.1,3.37449098,188.4
16/06/2024 08:00,0,LIGHT,4472.483333,HIGH,9.3,1.03755331,106.91
16/06/2024 09:00,0,LIGHT,4470.116667,HIGH,12.8,1.76652288,28.68
16/06/2024 10:00,0,LIGHT,4465.120833,HIGH,6.5,1.18295407,85.69
16/06/2024 11:00,0,LIGHT,4478.908333,HIGH,6.8,3.228374,104.2
16/06/2024 12:00,0,LIGHT,4493.729167,HIGH,7.5,2.36490035,149.36
16/06/2024 13:00,0,LIGHT,4496.95,HIGH,5.9,3.42179823,205.95
16/06/2024 14:00,0,LIGHT,4491.416667,HIGH,6,4.25795174,214.4
16/06/2024 15:00,0,LIGHT,4481.15,HIGH,6,3.09265065,224.37
16/06/2024 16:00,0,LIGHT,4482.020833,HIGH,6.3,3.09265065,268.23
16/06/2024 17:00,0,LIGHT,4482.1625,HIGH,6.4,3.27780986,275.73
16/06/2024 18:00,0,LIGHT,4477.475,HIGH,6.2,0.46404853,267.9
16/06/2024 19:00,0,LIGHT,4472.579167,HIGH,5.1,1.9680599,32.114
16/06/2024 20:00,0,LIGHT,4475.004167,HIGH,6.4,1.18295407,45.56
16/06/2024 21:00,0,LIGHT,4486.1625,HIGH,9,3.6637044,237.7
16/06/2024 22:00,0,LIGHT,4477.833333,HIGH,6.3,6.00178337,325.95
16/06/2024 23:00,0,LIGHT,4462.725,HIGH,5.9,2.38750553,333.9
17/06/2024 00:00,0,LIGHT,4453.475,HIGH,4,2.10017395,435.6
17/06/2024 01:00,0,LIGHT,4447.3,HIGH,7,3.99894142,458.4
17/06/2024 02:00,0,LIGHT,4438.695833,HIGH,10.8,4.40595388,491.8
17/06/2024 03:00,0,LIGHT,4447.166667,HIGH,9.3,2.31902623,216.95
17/06/2024 04:00,0,LIGHT,4472.558333,HIGH,8.2,3.228374,180.24
17/06/2024 05:00,0,LIGHT,4457.108333,HIGH,5.9,2.07442665,81.68
17/06/2024 06:00,0,LIGHT,4441.133333,HIGH,5.1,1.67271197,55.27
17/06/2024 07:00,0,LIGHT,4445.779167,HIGH,2.5,2.38750553,14
17/06/2024 08:00,0,LIGHT,4457.179167,HIGH,2.2,1.99518502,39.27
17/06/2024 09:00,0,LIGHT,4463.095833,HIGH,2,2.20014167,69.3
17/06/2024 10:00,0,LIGHT,4466.1,HIGH,1.8,2.64366388,106.75
17/06/2024 11:00,0,LIGHT,4459.7625,HIGH,3.2,3.60476565,131.6
17/06/2024 12:00,0,LIGHT,4441.608333,HIGH,3.8,2.10017395,152.05
17/06/2024 13:00,0,LIGHT,4453.870833,HIGH,4.4,1.35270059,167.96
17/06/2024 14:00,0,LIGHT,4446.229167,HIGH,5,1.39190221,207.46
17/06/2024 15:00,0,LIGHT,4452.179167,HIGH,5,1.85558569,218.15
17/06/2024 16:00,0,LIGHT,4460.0125,HIGH,5,0.6562494,216.35
17/06/2024 17:00,0,LIGHT,4465.870293,HIGH,4.5,0.6562494,56.45
17/06/2024 18:00,0,LIGHT,4477.191667,HIGH,5.7,1.46716166,38.16
17/06/2024 19:00,0,LIGHT,4456.7,HIGH,7.9,2.20014167,56.62
17/06/2024 20:00,0,LIGHT,4446.807531,HIGH,5.8,0.73370111,136.4
17/06/2024 21:00,0,LIGHT,4443.058577,HIGH,5.6,0.32813546,218.4
17/06/2024 22:00,0,LIGHT,4444.878661,HIGH,3.9,1.46716166,272.2
17/06/2024 23:00,0,LIGHT,4438.075314,HIGH,2.8,2.07442665,319.2
18/06/2024 00:00,0,LIGHT,4427.029289,HIGH,3.8,1.35270059,347.5
18/06/2024 01:00,0,LIGHT,4414.786611,HIGH,4.5,0.32813546,380.15
18/06/2024 02:00,0,LIGHT,4408.912134,HIGH,1.4,2.10017395,428.2
18/06/2024 03:00,0,LIGHT,4406.216667,HIGH,1.3,1.67271197,441.6
18/06/2024 04:00,0,LIGHT,4404.304167,HIGH,1.7,2.10017395,459.1
18/06/2024 05:00,0,LIGHT,4401.683333,HIGH,2.9,3.228374,474.5
18/06/2024 06:00,0,LIGHT,4399.533333,HIGH,5.8,3.61959124,515.2
18/06/2024 07:00,0,LIGHT,4411.702929,HIGH,5.6,1.31232667,507.5
18/06/2024 08:00,0,LIGHT,4439.481172,HIGH,3.2,6.53430367,471.5
18/06/2024 09:00,0,LIGHT,4457.669456,HIGH,3.5,4.68774796,390.2
18/06/2024 10:00,0,LIGHT,4490.48954,HIGH,5.2,2.96876574,344.6
18/06/2024 11:00,0,LIGHT,4516.297071,HIGH,5.4,4.39381409,290.07
18/06/2024 12:00,0,LIGHT,4497.615063,HIGH,6.1,1.76652288,240.26
18/06/2024 13:00,0,LIGHT,4495.34728,HIGH,7,0.46404853,195.2
18/06/2024 14:00,0,LIGHT,4493.811715,HIGH,6.8,0.92803621,90.03
18/06/2024 15:00,0,LIGHT,4500.497908,HIGH,6.8,1.67271197,46.71
18/06/2024 16:00,0,LIGHT,4511.087866,HIGH,5,1.67271197,11.893
18/06/2024 17:00,0,LIGHT,4498.899582,HIGH,4.1,1.91265225,49.62
18/06/2024 18:00,0,LIGHT,4491.786611,HIGH,4.9,1.64024699,114.2
18/06/2024 19:00,0,LIGHT,4487.230126,HIGH,5.2,2.10017395,167.7
18/06/2024 20:00,0,LIGHT,4481.16318,HIGH,5.3,3.6637044,221.55
18/06/2024 21:00,0,LIGHT,4472.004167,HIGH,5.9,6.20166731,244.56
18/06/2024 22:00,0,LIGHT,4470.995833,HIGH,6.4,6.34523964,215.5
18/06/2024 23:00,0,LIGHT,4469.129167,HIGH,6.5,3.42179823,211.35
19/06/2024 00:00,0,LIGHT,4465.8625,HIGH,4.9,2.96876574,132.54
19/06/2024 01:00,0,LIGHT,4473.8875,HIGH,4.7,3.5296936,52.81
19/06/2024 02:00,0,LIGHT,4452.266667,HIGH,9.3,0.46404853,14.016
19/06/2024 03:00,0,LIGHT,4434.904167,HIGH,6.7,1.03755331,99.1
19/06/2024 04:00,0,LIGHT,4434.3875,HIGH,5.8,2.70389485,223.1
19/06/2024 05:00,0,LIGHT,4564.78903,HIGH,2.2,1.18295407,335.6
19/06/2024 06:00,0,LIGHT,4888.095833,HIGH,4.5,1.64024699,384.8
19/06/2024 07:00,0,LIGHT,4980.020833,HIGH,4.9,1.76652288,394.7
19/06/2024 08:00,0,LIGHT,4909.795833,HIGH,3.2,1.64024699,462
19/06/2024 09:00,0,LIGHT,4758.508333,HIGH,3.3,0.32813546,473.8
19/06/2024 10:00,0,LIGHT,4730.533333,HIGH,0.2,0.98432028,553.8
19/06/2024 11:00,0,LIGHT,4920.141667,HIGH,-5.6,1.39190221,576.9
19/06/2024 12:00,0,LIGHT,5040.083333,VERY HIGH,3.4,2.31902623,484.3
19/06/2024 13:00,0,LIGHT,4801.2125,HIGH,0,3.93148661,356.4
19/06/2024 14:00,0,LIGHT,4685.5125,HIGH,3.2,3.27780986,269.3
19/06/2024 15:00,0,LIGHT,4633.058333,HIGH,6.9,1.91265225,172.88
19/06/2024 16:00,0,LIGHT,4606.4125,HIGH,6.2,1.91265225,153.95
19/06/2024 17:00,0,LIGHT,4565.175,HIGH,5.4,1.85558569,42.31
19/06/2024 18:00,0,LIGHT,4534.133333,HIGH,3.3,2.20014167,15.392
19/06/2024 19:00,0,LIGHT,4516.533333,HIGH,3.4,3.10994267,26.11
19/06/2024 20:00,0,LIGHT,4502.520833,HIGH,5.6,3.09265065,63.94
19/06/2024 21:00,0,LIGHT,4492.358333,HIGH,9.1,1.99518502,111.46
19/06/2024 22:00,0,LIGHT,4483.4875,HIGH,10.5,2.9324019,163.25
19/06/2024 23:00,0,LIGHT,4477.85,HIGH,9.8,3.42179823,171.8
20/06/2024 00:00,0,LIGHT,4463.7625,HIGH,4.7,4.25795174,225.1
20/06/2024 01:00,0,LIGHT,4449.029167,HIGH,2.7,4.27048397,246.6
20/06/2024 02:00,0,LIGHT,4440,HIGH,2.5,3.02248573,252.27
20/06/2024 03:00,0,LIGHT,4435.241667,HIGH,3.2,0.73370111,284
20/06/2024 04:00,0,LIGHT,4428.308333,HIGH,4,2.78216338,298.35
20/06/2024 05:00,0,LIGHT,4422.904167,HIGH,4.6,5.4448719,308.6
20/06/2024 06:00,0,LIGHT,4418.608333,HIGH,4,4.39381409,301.56
20/06/2024 07:00,0,LIGHT,4429.616667,HIGH,4.7,0.73370111,240.96
20/06/2024 08:00,0,LIGHT,4430.104167,HIGH,5.1,2.38750553,213.15
20/06/2024 09:00,0,LIGHT,4510.066667,HIGH,5,2.10017395,183.93
20/06/2024 10:00,0,LIGHT,4608.320833,HIGH,4.1,2.70389485,131.33
20/06/2024 11:00,0,LIGHT,4620.5375,HIGH,3.4,3.02248573,121.23
20/06/2024 12:00,0,LIGHT,4568.254167,HIGH,1.2,3.228374,62.88
20/06/2024 13:00,0,LIGHT,4539.066667,HIGH,9.3,3.94507098,3.132
20/06/2024 14:00,0,LIGHT,4514.395833,HIGH,9,4.76674843,68.55
20/06/2024 15:00,0,LIGHT,4499.383333,HIGH,8.9,2.96876574,78.53
20/06/2024 16:00,0,LIGHT,4491.125,HIGH,6,1.03755331,180.32
20/06/2024 17:00,0,LIGHT,4486.6375,HIGH,4.3,0.92803621,265
20/06/2024 18:00,0,LIGHT,4519.791667,HIGH,4.4,1.18295407,346.25
20/06/2024 19:00,0,LIGHT,4846.6,HIGH,4.9,1.67271197,360.96
20/06/2024 20:00,0,LIGHT,5513.854167,VERY HIGH,0.8,2.36490035,436.9
20/06/2024 21:00,0,LIGHT,6508.6125,VERY HIGH,1,3.10994267,451.8
20/06/2024 22:00,0,LIGHT,6965.991667,VERY HIGH,2.8,3.228374,467.2
20/06/2024 23:00,0,LIGHT,7134.6125,VERY HIGH,1.1,4.30785942,416.2
21/06/2024 00:00,0,LIGHT,6805.266667,VERY HIGH,2.5,5.89472437,319.5
21/06/2024 01:00,0,LIGHT,6242.65,VERY HIGH,6,6.28653145,151.8
21/06/2024 02:00,0,LIGHT,5839.525,VERY HIGH,6.3,6.86567736,130.17
21/06/2024 03:00,0,LIGHT,5554.945833,VERY HIGH,6.7,5.59894562,93.42
21/06/2024 04:00,0,LIGHT,5346.953191,VERY HIGH,7.4,3.09265065,48.59
21/06/2024 05:00,0,LIGHT,5188.409091,VERY HIGH,6.4,1.39190221,9.88
21/06/2024 06:00,0,LIGHT,5081.441667,VERY HIGH,3.8,2.56114078,18.413
21/06/2024 07:00,0,LIGHT,5002.6,VERY HIGH,3.3,5.17422199,43.43
21/06/2024 08:00,0,LIGHT,4953.6375,HIGH,3.6,1.85558569,49.9
21/06/2024 09:00,0,LIGHT,4921.666667,HIGH,6.4,3.70728707,102.11
21/06/2024 10:00,0,LIGHT,4932.429167,HIGH,8.2,1.03755331,126.7
21/06/2024 11:00,0,LIGHT,4944.325,HIGH,8.2,1.46716166,174.73
21/06/2024 12:00,0,LIGHT,4888.6875,HIGH,2.3,1.03755331,251.8
21/06/2024 13:00,0,LIGHT,4809.7,HIGH,3.1,1.46716166,274.07
21/06/2024 14:00,0,LIGHT,4778.066667,HIGH,5.1,1.67271197,308.2
21/06/2024 15:00,0,LIGHT,4761,HIGH,5.3,1.64024699,349.06
21/06/2024 16:00,0,LIGHT,4729.754167,HIGH,6.2,1.31232667,376.6
21/06/2024 17:00,0,LIGHT,4710.408333,HIGH,5.8,3.24493694,342.4
21/06/2024 18:00,0,LIGHT,4703.991667,HIGH,5.7,3.29412222,330.85
21/06/2024 19:00,0,LIGHT,4702.045833,HIGH,5.1,1.91265225,187.44
21/06/2024 20:00,0,LIGHT,4667.5,HIGH,5.8,0.73370111,167.05
21/06/2024 21:00,0,LIGHT,4651.145833,HIGH,9.7,1.31232667,4.703
21/06/2024 22:00,0,LIGHT,4643.5,HIGH,5.4,1.03755331,120.5
21/06/2024 23:00,0,LIGHT,4614.025,HIGH,6,0.6562494,207.92
22/06/2024 00:00,0,LIGHT,4585.933333,HIGH,6.7,0.92803621,261.24
22/06/2024 01:00,0,LIGHT,4564.3375,HIGH,4.5,2.64366388,338.7
22/06/2024 02:00,0,LIGHT,4547.195833,HIGH,6.3,4.05208683,418.66
22/06/2024 03:00,0,LIGHT,4533.825,HIGH,5.4,3.5296936,450.3
22/06/2024 04:00,0,LIGHT,4522.341667,HIGH,5,1.76652288,460.75
22/06/2024 05:00,0,LIGHT,4511.0375,HIGH,2.4,0.92803621,528.1
22/06/2024 06:00,0,LIGHT,4500.1625,HIGH,5.5,2.10017395,575.6
22/06/2024 07:00,0,LIGHT,4501.983333,HIGH,6,2.64366388,588
22/06/2024 08:00,0,LIGHT,4520.3,HIGH,5.8,3.94507098,663
22/06/2024 09:00,0,LIGHT,4554.55,HIGH,5.4,4.19471979,678.6
22/06/2024 10:00,0,LIGHT,4712.7,HIGH,5.8,3.02248573,662.5
22/06/2024 11:00,0,LIGHT,4861.304167,HIGH,6.6,2.07442665,394.2
22/06/2024 12:00,0,LIGHT,4847.3375,HIGH,7,2.07442665,259.43
22/06/2024 13:00,0,LIGHT,4714.179167,HIGH,6.3,1.39190221,222.05
22/06/2024 14:00,0,LIGHT,4596.5625,HIGH,6,1.91265225,156.68
22/06/2024 15:00,0,LIGHT,4563.208333,HIGH,6.4,1.39190221,100.16
22/06/2024 16:00,0,LIGHT,4556.429167,HIGH,9.1,1.91265225,69.78
22/06/2024 17:00,0,LIGHT,4548.829167,HIGH,10.9,4.40595388,37.574
22/06/2024 18:00,0,LIGHT,4544.616667,HIGH,11.2,1.64024699,28.056
22/06/2024 19:00,0,LIGHT,4544.641667,HIGH,7.6,2.07442665,5.191
22/06/2024 20:00,0,LIGHT,4538.695833,HIGH,5.2,3.02248573,58.77
22/06/2024 21:00,0,LIGHT,4523.85,HIGH,6.2,3.27780986,85.97
22/06/2024 22:00,0,LIGHT,4510.1875,HIGH,6.5,3.02248573,102.47
22/06/2024 23:00,0,LIGHT,4500.920833,HIGH,7.4,3.94507098,96.12
23/06/2024 00:00,0,LIGHT,4491.7375,HIGH,7.7,4.27048397,94.74
23/06/2024 01:00,0,LIGHT,4478.870833,HIGH,7.9,4.86640167,87.4
23/06/2024 02:00,0,LIGHT,4482.6,HIGH,6.3,5.55126858,54.86
23/06/2024 03:00,0,LIGHT,4481.158333,HIGH,7.1,1.67271197,24.175
23/06/2024 04:00,0,LIGHT,4555.691667,HIGH,6.4,3.34257746,76.97
23/06/2024 05:00,0,LIGHT,4540.191667,HIGH,5.7,4.05208683,115.83
23/06/2024 06:00,0,LIGHT,4513.9625,HIGH,5.7,1.64024699,123.63
23/06/2024 07:00,0,LIGHT,4497.808333,HIGH,5.5,3.34257746,211.3
23/06/2024 08:00,0,LIGHT,4488.733333,HIGH,2.8,4.30785942,267.43
23/06/2024 09:00,0,LIGHT,4493.6625,HIGH,4.3,1.35270059,372.3
23/06/2024 10:00,0,LIGHT,4592.8625,HIGH,4.6,1.99518502,432.05
23/06/2024 11:00,0,LIGHT,4826.420833,HIGH,4.7,5.4448719,462.9
23/06/2024 12:00,0,LIGHT,4928.266667,HIGH,4.1,8.34494781,505
23/06/2024 13:00,0,LIGHT,4858.983333,HIGH,3.6,6.56660986,522.7
23/06/2024 14:00,0,LIGHT,4657.6625,HIGH,3.5,6.73358679,538.1
23/06/2024 15:00,0,LIGHT,4540.475,HIGH,3.4,4.91003084,522.1
23/06/2024 16:00,0,LIGHT,4521.9125,HIGH,4.5,2.31902623,489.2
23/06/2024 17:00,0,LIGHT,4511.466667,HIGH,5.8,2.82047844,196.96
23/06/2024 18:00,0,LIGHT,4504.270833,HIGH,5.7,3.5296936,104.49
23/06/2024 19:00,0,LIGHT,4494.683333,HIGH,7.6,2.9324019,19.505
23/06/2024 20:00,0,LIGHT,4489.783333,HIGH,4.5,4.58413982,29.57
23/06/2024 21:00,0,LIGHT,4892.675,HIGH,5.2,4.63047934,43.14
23/06/2024 22:00,0,LIGHT,6111.020833,VERY HIGH,6.5,1.64024699,62.66
23/06/2024 23:00,0,LIGHT,6030.9375,VERY HIGH,8.1,1.64024699,79.43
24/06/2024 00:00,0,LIGHT,5721.229167,VERY HIGH,8.4,1.03755331,84.56
24/06/2024 01:00,0,LIGHT,5318.970833,VERY HIGH,9.2,1.18295407,99.82
24/06/2024 02:00,0,LIGHT,5072.3625,VERY HIGH,9.6,1.85558569,110.96
24/06/2024 03:00,0,LIGHT,4940.633333,HIGH,9.7,1.46716166,131.52
24/06/2024 04:00,0,LIGHT,4843.6625,HIGH,9.8,2.31902623,142.26
24/06/2024 05:00,0,LIGHT,4779.766667,HIGH,9,2.96876574,156.1
24/06/2024 06:00,0,LIGHT,4745.3625,HIGH,5.2,3.82105112,213.6
24/06/2024 07:00,0,LIGHT,4731.85,HIGH,6.1,5.48380661,180.03
24/06/2024 08:00,0,LIGHT,4754.491667,HIGH,6.7,5.59894562,167.78
24/06/2024 09:00,0,LIGHT,4771.3875,HIGH,7.1,3.02248573,146.84
24/06/2024 10:00,0,LIGHT,4742.6,HIGH,6.9,1.76652288,132.03
24/06/2024 11:00,0,LIGHT,4818.242678,HIGH,5.4,0.98432028,54.56
24/06/2024 12:00,0,LIGHT,4975.472803,HIGH,5.3,1.31232667,41.84
24/06/2024 13:00,0,LIGHT,5024.502092,VERY HIGH,5.2,1.35270059,30.17
24/06/2024 14:00,0,LIGHT,4934.774059,HIGH,8.8,0.46404853,74.99
24/06/2024 15:00,0,LIGHT,4783.920502,HIGH,6.2,1.99518502,195.7
24/06/2024 16:00,0,LIGHT,4677.610879,HIGH,6.1,1.39190221,206
24/06/2024 17:00,0,LIGHT,4653.133891,HIGH,11,1.67271197,300.1
24/06/2024 18:00,0,LIGHT,4799.271967,HIGH,5.6,1.31232667,361.16
24/06/2024 19:00,0,LIGHT,4866.937238,HIGH,6,3.54483652,448.35
24/06/2024 20:00,0,LIGHT,4876.167364,HIGH,2.4,5.1224966,510.7
24/06/2024 21:00,0,LIGHT,4798.527197,HIGH,2,5.17422199,521.6
24/06/2024 22:00,0,LIGHT,4724.949791,HIGH,8.3,3.09265065,322
24/06/2024 23:00,0,LIGHT,4679.895397,HIGH,9.2,1.35270059,316
25/06/2024 00:00,0,LIGHT,4713.251046,HIGH,9.6,1.64024699,302
25/06/2024 01:00,0,LIGHT,4751.334728,HIGH,9.3,1.76652288,269
25/06/2024 02:00,0,LIGHT,4746.221757,HIGH,8.8,1.64024699,261
25/06/2024 03:00,0,LIGHT,4741.029289,HIGH,8.9,1.03755331,240.34
25/06/2024 04:00,0,LIGHT,4733.864979,HIGH,8.6,1.39190221,221.56
25/06/2024 05:00,0,LIGHT,4714.395833,HIGH,8.7,0.98432028,210.1
25/06/2024 06:00,0,LIGHT,4692.654167,HIGH,9,2.80138683,198.1
25/06/2024 07:00,0,LIGHT,4679.970833,HIGH,9,4.1434288,187.1
25/06/2024 08:00,0,LIGHT,4682.854167,HIGH,11.3,3.6637044,141.14
25/06/2024 09:00,0,LIGHT,4679.466667,HIGH,12.2,6.14154291,123.6
25/06/2024 10:00,0,LIGHT,4685.95,HIGH,12.4,3.34257746,118.64
25/06/2024 11:00,0,LIGHT,4704.945833,HIGH,12.8,2.20014167,97.69
25/06/2024 12:00,0,LIGHT,4832.029167,HIGH,12.7,2.64366388,78.11
25/06/2024 13:00,0,LIGHT,4979.566667,HIGH,12.3,2.10017395,72.18
25/06/2024 14:00,0,LIGHT,4970.8875,HIGH,11,0.73370111,46.33
25/06/2024 15:00,0,LIGHT,4821.579167,HIGH,10.2,3.02248573,33.99
25/06/2024 16:00,0,LIGHT,4677.445833,HIGH,9.8,3.09265065,27.514
25/06/2024 17:00,0,LIGHT,4628.416667,HIGH,7.8,3.61959124,9.087
25/06/2024 18:00,0,LIGHT,4612.5,HIGH,7.3,1.03755331,4.069
25/06/2024 19:00,0,LIGHT,4608.445833,HIGH,7.3,2.07442665,22.625
25/06/2024 20:00,0,LIGHT,4587.841667,HIGH,8.1,3.29412222,35.62
25/06/2024 21:00,0,LIGHT,4577.133333,HIGH,14.5,2.9324019,73.33
25/06/2024 22:00,0,LIGHT,4564.120833,HIGH,16,1.46716166,86.2
25/06/2024 23:00,0,LIGHT,4553.625,HIGH,16.3,0.46404853,103.46
26/06/2024 00:00,0,LIGHT,4545.508333,HIGH,15.9,1.18295407,108.8
26/06/2024 01:00,0,LIGHT,4536.079167,HIGH,15.1,2.36490035,118.97
26/06/2024 02:00,0,LIGHT,4525.641667,HIGH,14.7,2.80138683,130.1
26/06/2024 03:00,0,LIGHT,4513.241667,HIGH,14.7,1.76652288,139.4
26/06/2024 04:00,0,LIGHT,4509.0375,HIGH,14.2,1.03755331,144.12
26/06/2024 05:00,0,LIGHT,4503.2,HIGH,13.9,0.92803621,147.6
26/06/2024 06:00,0,LIGHT,4532.15,HIGH,13.6,1.64024699,142.36
26/06/2024 07:00,0,LIGHT,4679.133333,HIGH,13.2,1.03755331,140.24
26/06/2024 08:00,0,LIGHT,4729.945833,HIGH,13,0.92803621,124.18
26/06/2024 09:00,0,LIGHT,4880.554167,HIGH,13,1.18295407,115.38
26/06/2024 10:00,0,LIGHT,4928.95,HIGH,13,2.56114078,105.53
26/06/2024 11:00,0,LIGHT,5085.945833,VERY HIGH,13,4.6534729,94.67
26/06/2024 12:00,0,LIGHT,5046.054167,VERY HIGH,13,5.4448719,89.23
26/06/2024 13:00,0,LIGHT,5025.354167,VERY HIGH,13,2.36490035,83.97
26/06/2024 14:00,0,LIGHT,5046.654167,VERY HIGH,13,3.94507098,79.56
26/06/2024 15:00,0,LIGHT,5035.120833,VERY HIGH,12.5,1.99518502,53.85
26/06/2024 16:00,0,LIGHT,4989.8125,HIGH,11.7,1.03755331,44.175
26/06/2024 17:00,0,LIGHT,4931.145833,HIGH,9.8,1.39190221,30.13
26/06/2024 18:00,0,LIGHT,4866.5625,HIGH,9.7,0.6562494,30.18
26/06/2024 19:00,0,LIGHT,4796.05,HIGH,9.5,1.99518502,23.104
26/06/2024 20:00,0,LIGHT,4749.366667,HIGH,9.1,2.31902623,13.39
26/06/2024 21:00,0,LIGHT,4713.15,HIGH,8.7,0.6562494,3.401
26/06/2024 22:00,0,LIGHT,4688.841667,HIGH,9.6,0.73370111,10.918
26/06/2024 23:00,0,LIGHT,4671.195833,HIGH,10.8,2.20014167,20.615
27/06/2024 00:00,0,LIGHT,4651.583333,HIGH,11.3,0.73370111,29.49
27/06/2024 01:00,0,LIGHT,4639.075,HIGH,12,1.46716166,35.88
27/06/2024 02:00,0,LIGHT,4628.858333,HIGH,13.4,2.29574394,49.48
27/06/2024 03:00,0,LIGHT,4625.604167,HIGH,14.4,3.228374,67.04
27/06/2024 04:00,0,LIGHT,4606.775,HIGH,13.8,3.94507098,94.6
27/06/2024 05:00,0,LIGHT,4595.654167,HIGH,13.5,3.5296936,102.07
27/06/2024 06:00,0,LIGHT,4588.629167,HIGH,12.8,5.28619814,123.37
27/06/2024 07:00,0,LIGHT,4591.766667,HIGH,11.5,5.48380661,138.63
27/06/2024 08:00,0,LIGHT,4598.366667,HIGH,11.1,4.63047934,143.53
27/06/2024 09:00,0,LIGHT,4607.9,HIGH,10,3.83503151,162.06
27/06/2024 10:00,0,LIGHT,4610.208333,HIGH,9.8,1.35270059,168.3
27/06/2024 11:00,0,LIGHT,4612.675,HIGH,8.9,2.07442665,187
27/06/2024 12:00,0,LIGHT,4615.295833,HIGH,8.5,2.6232779,196.8
27/06/2024 13:00,0,LIGHT,4623.954167,HIGH,7.9,4.86640167,202.4
27/06/2024 14:00,0,LIGHT,4680.6375,HIGH,7.7,2.80138683,205.3
27/06/2024 15:00,0,LIGHT,4722.704167,HIGH,8.5,5.08072853,190.3
27/06/2024 16:00,0,LIGHT,4678.775,HIGH,9.3,1.35270059,182.5
27/06/2024 17:00,0,LIGHT,4611.491667,HIGH,9.8,2.9324019,175
27/06/2024 18:00,0,LIGHT,4582.420833,HIGH,10.6,1.64024699,165.62
27/06/2024 19:00,0,LIGHT,4569.445833,HIGH,11.1,3.94507098,161.82
27/06/2024 20:00,0,LIGHT,4567.779167,HIGH,12.1,1.91265225,144.5
27/06/2024 21:00,0,LIGHT,4548.904167,HIGH,12.7,1.35270059,137.95
27/06/2024 22:00,0,LIGHT,4535.891667,HIGH,13,2.10017395,127.5
27/06/2024 23:00,0,LIGHT,4528.679167,HIGH,13.2,3.02248573,122.2
28/06/2024 00:00,0,LIGHT,4524.241667,HIGH,13.6,1.18295407,106.96
28/06/2024 01:00,0,LIGHT,4515.483333,HIGH,13.9,5.58944368,84.6
28/06/2024 02:00,0,LIGHT,4505.141667,HIGH,13.6,5.415483,80.65
28/06/2024 03:00,0,LIGHT,4497.854167,HIGH,13.6,2.82047844,73.21
28/06/2024 04:00,0,LIGHT,4494.616667,HIGH,13.8,1.91265225,65.24
28/06/2024 05:00,0,LIGHT,4490.5,HIGH,13.5,2.9324019,60.31
28/06/2024 06:00,0,LIGHT,4486.3875,HIGH,13.1,3.42179823,50.8
28/06/2024 07:00,0,LIGHT,4492.4875,HIGH,12.2,2.64366388,36.8
28/06/2024 08:00,0,LIGHT,4515.0875,HIGH,11.7,1.46716166,22.847
28/06/2024 09:00,0,LIGHT,4528.058333,HIGH,11.4,3.29412222,14.37
28/06/2024 10:00,0,LIGHT,4537.979167,HIGH,11.1,3.5296936,6.408
28/06/2024 11:00,0,LIGHT,4543.920833,HIGH,11,3.6637044,5.013
28/06/2024 12:00,0,LIGHT,4552.634855,HIGH,11,3.95860839,17.17
28/06/2024 13:00,0,LIGHT,4559.491667,HIGH,11.3,1.64024699,29.214
28/06/2024 14:00,0,LIGHT,4552.204167,HIGH,11.9,0.98432028,39.53
28/06/2024 15:00,0,LIGHT,4575.070833,HIGH,12.5,0.73370111,48.63
28/06/2024 16:00,0,LIGHT,4583.920833,HIGH,12.9,2.64366388,54.18
28/06/2024 17:00,0,LIGHT,4560.329167,HIGH,13.1,3.42179823,77.78
28/06/2024 18:00,0,LIGHT,4537.879167,HIGH,13.1,2.70389485,80.63
28/06/2024 19:00,0,LIGHT,4522.7625,HIGH,13.2,3.10994267,97.5
28/06/2024 20:00,0,LIGHT,4516.916667,HIGH,13.1,0.73370111,105.92
28/06/2024 21:00,0,LIGHT,4510.791667,HIGH,13.1,1.9680599,116.1
